,Municipality,Total,BE,CDS-PP,PAN,PCP-PEV,PPD/PSD,PS,Others,Winning_Party,Winning_Party_Fraction_Votes,Total_Number_People_x,Total_0-14,Total_15-65,Total_65>,Fraction_0-14,Fraction_15-65,Fraction_65>,Total_Number_People_y,Without_Education,Basic_First_Cycle,Basic_Second_Cycle,Basic_Third_Cycle,Secondary,Superior,Fraction_Without_Education,Fraction_Basic_First_Cycle,Fraction_Basic_Second_Cycle,Fraction_Basic_Third_Cycle,Fraction_Secondary,Fraction_Superior,Total_Average_income,Unemployment_%Rate,Unemployment_Rate,Coordinates,x,y
249,Arraiolos,3916,169,253,31.0,1458.0,837.0,1007.0,161.0,PCP-PEV,0.37231869254341166,7373,921,4536,1916,0.12491523124915231,0.6152176861521769,0.2598670825986708,6451,1106,1862.0,812.0,1222.0,962.0,487.0,0.17144628739730275,0.28863742055495273,0.12587195783599442,0.18942799565958765,0.14912416679584561,0.07549217175631685,717.0,5.7,0.057,"(38.723479, -7.9863851)",38.723479,-7.9863851
250,Borba,3810,226,244,31.0,683.0,930.0,1561.0,135.0,PS,0.40971128608923885,7333,846,4559,1929,0.11536888040365471,0.621710077730806,0.2630574117005318,6483,1243,1899.0,848.0,1057.0,978.0,458.0,0.1917322227363875,0.2929199444701527,0.1308036402899892,0.1630418016350455,0.15085608514576584,0.07064630572265926,751.9,6.7,0.067,"(38.8068177, -7.458405000000001)",38.8068177,-7.458405
251,Estremoz,7177,299,756,56.0,984.0,2543.0,2299.0,240.0,PPD/PSD,0.3543263201894942,14256,1629,8555,4072,0.11426767676767677,0.6000982042648709,0.2856341189674523,12652,2244,3551.0,1341.0,2279.0,2075.0,1162.0,0.17736326272526082,0.28066708820739805,0.10599114764464117,0.18012962377489725,0.16400569079987354,0.09184318684792918,713.0,6.7,0.067,"(38.8424149, -7.5888963)",38.842414899999994,-7.5888963
252,Évora,27760,1668,3051,252.0,5121.0,9011.0,7730.0,927.0,PPD/PSD,0.3246037463976945,56436,8167,37108,11162,0.1447125947976469,0.6575235665178255,0.19778155787086257,48448,4684,10870.0,5281.0,9072.0,9586.0,8955.0,0.09668097754293263,0.22436426684280053,0.1090034676354029,0.18725231175693527,0.19786162483487452,0.18483735138705415,823.9,7,0.07,"(38.571431, -7.913501999999999)",38.571431,-7.913502
253,Montemor-o-Novo,9344,383,709,64.0,3219.0,2046.0,2536.0,387.0,PCP-PEV,0.3444991438356164,17377,2052,10466,4859,0.11808712666167923,0.602290383840709,0.27962248949761176,15342,2901,4723.0,1700.0,2476.0,2197.0,1345.0,0.18908877590926867,0.3078477382349107,0.11080693521053318,0.16138704210663538,0.14320166862208317,0.0876678399165689,737.5,4.6,0.046,"(38.64708, -8.2178641)",38.647079999999995,-8.2178641
254,Mora,2729,98,191,12.0,986.0,648.0,676.0,118.0,PCP-PEV,0.3613045071454745,4944,512,2886,1547,0.10355987055016182,0.5837378640776699,0.31290453074433655,4474,960,1579.0,454.0,729.0,472.0,280.0,0.21457308895842647,0.3529280286097452,0.10147518998658918,0.1629414394278051,0.10549843540455968,0.06258381761287439,705.7,6.8,0.068,"(38.9447445, -8.1653387)",38.9447445,-8.1653387
255,Mourão,1355,57,100,13.0,144.0,480.0,522.0,39.0,PS,0.385239852398524,2655,410,1636,610,0.1544256120527307,0.616195856873823,0.2297551789077213,2251,434,705.0,320.0,400.0,292.0,100.0,0.1928031985784096,0.3131941359395824,0.14215904042647712,0.1776988005330964,0.12972012438916036,0.0444247001332741,685.1,10.1,0.10099999999999999,"(38.3637216, -7.286867999999999)",38.3637216,-7.286867999999999
256,Portel,3103,144,161,7.0,1045.0,493.0,1118.0,135.0,PS,0.3602964872703835,6410,815,3885,1711,0.12714508580343215,0.6060842433697348,0.2669266770670827,5627,1080,1926.0,770.0,872.0,713.0,266.0,0.19193175759729875,0.3422783010485161,0.13684023458325928,0.15496712280078195,0.12671050293229075,0.04727208103785321,724.1,8.9,0.08900000000000001,"(38.2773641, -7.654811)",38.2773641,-7.6548110000000005
257,Redondo,3255,218,306,34.0,616.0,814.0,1125.0,142.0,PS,0.3456221198156682,7025,942,4364,1719,0.13409252669039146,0.6212099644128114,0.24469750889679714,6130,1078,1938.0,877.0,1045.0,793.0,399.0,0.17585644371941273,0.3161500815660685,0.1430668841761827,0.17047308319738988,0.12936378466557913,0.06508972267536704,665.2,7.4,0.07400000000000001,"(38.6490041, -7.543651400000001)",38.649004100000006,-7.543651400000001
258,Reguengos de Monsaraz,4891,241,331,32.0,658.0,1482.0,1968.0,179.0,PS,0.40237170312819465,10815,1527,6690,2599,0.14119278779472955,0.6185852981969486,0.24031437817845586,9286,1622,2726.0,1185.0,1508.0,1421.0,824.0,0.17467154856773637,0.2935601981477493,0.12761145810898125,0.16239500323066983,0.15302606073659272,0.08873573120827051,767.6,8.3,0.083,"(38.4252756, -7.53437)",38.4252756,-7.53437
259,Vendas Novas,5948,229,605,55.0,1608.0,1778.0,1403.0,270.0,PPD/PSD,0.29892400806993946,11855,1636,7254,2965,0.13800084352593842,0.6118937157317588,0.25010544074230284,10175,1489,3036.0,1207.0,1934.0,1602.0,907.0,0.14633906633906635,0.2983783783783784,0.11862407862407863,0.19007371007371007,0.15744471744471744,0.08914004914004914,795.5,5,0.05,"(38.6540819, -8.550128299999999)",38.654081899999994,-8.5501283
260,Viana do Alentejo,2614,150,191,29.0,839.0,582.0,689.0,134.0,PCP-PEV,0.32096403978576893,5732,844,3525,1364,0.14724354501046755,0.6149685973482205,0.23796231681786462,4920,933,1360.0,671.0,894.0,723.0,339.0,0.18963414634146342,0.2764227642276423,0.1363821138211382,0.18170731707317073,0.1469512195121951,0.06890243902439025,686.0,6.1,0.061,"(38.3341493, -8.0038406)",38.33414929999999,-8.0038406
261,Vila Viçosa,4114,204,430,15.0,752.0,1353.0,1211.0,149.0,PPD/PSD,0.32887700534759357,8306,1053,5398,1855,0.1267758247050325,0.6498916445942692,0.22333253070069828,7258,1082,2119.0,996.0,1234.0,1216.0,611.0,0.14907688068338384,0.2919537062551667,0.13722788647010195,0.1700192890603472,0.16753926701570682,0.08418297051529347,820.2,6.4,0.064,"(38.7663221, -7.362459800000001)",38.766322100000004,-7.3624598
262,Albufeira,15218,1246,2135,304.0,1118.0,6485.0,3162.0,768.0,PPD/PSD,0.42614009725325275,40574,6963,28045,5566,0.17161236259673682,0.6912061911568985,0.13718144624636466,34328,3083,7184.0,4315.0,7958.0,7842.0,3946.0,0.08981006758331392,0.2092752272197623,0.12569913773013283,0.23182241901654627,0.2284432533209042,0.11494989512934048,777.0,10.1,0.10099999999999999,"(37.0890719, -8.2478796)",37.0890719,-8.247879600000001
263,Alcoutim,1736,37,133,11.0,101.0,773.0,629.0,52.0,PPD/PSD,0.44527649769585254,2873,216,1382,1276,0.07518273581621998,0.4810302819352593,0.4441350504698921,2687,760,958.0,305.0,295.0,248.0,121.0,0.2828433196873837,0.3565314477112021,0.11350949013770004,0.10978786751023446,0.09229624116114626,0.04503163379233346,656.4,4.2,0.042,"(37.4699785, -7.473077600000001)",37.469978499999996,-7.4730776
264,Aljezur,2296,176,277,36.0,318.0,688.0,613.0,188.0,PPD/PSD,0.29965156794425085,5841,745,3316,1781,0.12754665297038179,0.5677110083889745,0.30491354220167777,5216,980,1274.0,510.0,950.0,1019.0,483.0,0.18788343558282208,0.24424846625766872,0.0977760736196319,0.1821319018404908,0.19536042944785276,0.09259969325153375,649.9,6.8,0.068,"(37.3166126, -8.803728999999999)",37.3166126,-8.803728999999999
265,Castro Marim,3201,210,309,36.0,237.0,1310.0,997.0,102.0,PPD/PSD,0.4092471102780381,6695,853,4064,1778,0.1274085138162808,0.6070201643017177,0.2655713218820015,5909,971,1778.0,804.0,1061.0,844.0,451.0,0.16432560500930785,0.3008969368759519,0.13606363174818073,0.17955660856320865,0.14283296666102555,0.07632425114232527,726.8,7.8,0.078,"(37.2179422, -7.4423339)",37.2179422,-7.4423339
266,Faro,30631,2664,4101,573.0,2833.0,11720.0,7535.0,1205.0,PPD/PSD,0.3826189154777839,63886,9749,42842,11296,0.1525999436496259,0.670600757599474,0.17681495163259556,55160,4508,11908.0,5258.0,11008.0,11544.0,10934.0,0.0817258883248731,0.21588107324147934,0.09532269760696156,0.19956490210297317,0.20928208846990573,0.1982233502538071,852.6,8,0.08,"(37.0193548, -7.9304397)",37.019354799999995,-7.9304397
267,Lagoa,10023,966,1478,199.0,812.0,3767.0,2256.0,545.0,PPD/PSD,0.3758355781702085,22892,3762,15072,4058,0.1643368862484711,0.6583959461820723,0.17726716756945657,19377,1864,4813.0,2452.0,4559.0,3744.0,1945.0,0.09619652164937813,0.24838726325024513,0.12654177633276564,0.2352789389482376,0.19321876451463074,0.10037673530474274,829.9,9,0.09,"(37.1356176, -8.4514359)",37.1356176,-8.4514359
268,Lagos,12274,1224,1595,226.0,1286.0,4140.0,3143.0,660.0,PPD/PSD,0.33729835424474497,30933,5167,19904,5862,0.16703843791420167,0.6434552096466557,0.18950635243914266,26179,2769,5709.0,3009.0,5768.0,5706.0,3218.0,0.10577180182589098,0.21807555674395507,0.11493945528859009,0.22032927155353527,0.21796096107567134,0.12292295351235723,761.0,9.7,0.09699999999999999,"(37.1027881, -8.6730275)",37.1027881,-8.6730275
269,Loulé,27971,1992,3742,433.0,1682.0,12906.0,6039.0,1177.0,PPD/PSD,0.46140645668728325,70324,11136,45876,13312,0.15835276719185484,0.6523519708776521,0.18929526193049315,60330,6866,15520.0,6823.0,12642.0,11790.0,6689.0,0.11380739267362838,0.25725178186640146,0.11309464611304491,0.20954748881153654,0.19542516161113874,0.11087352892424995,811.1,7.9,0.079,"(37.1379187, -8.020216)",37.1379187,-8.020216
270,Monchique,3435,258,286,48.0,337.0,1431.0,870.0,205.0,PPD/PSD,0.4165938864628821,5982,551,3445,1986,0.09210966232029422,0.5758943497158141,0.3319959879638917,5446,1088,1825.0,517.0,829.0,821.0,366.0,0.19977965479250825,0.3351083363936834,0.09493206022769005,0.15222181417554168,0.15075284612559678,0.0672052882849798,671.2,7.6,0.076,"(37.3188654, -8.556217199999999)",37.3188654,-8.556217199999999
271,Olhão,17851,1682,2556,338.0,1766.0,6389.0,4178.0,942.0,PPD/PSD,0.357907120049297,45279,7550,29738,7992,0.1667439651935776,0.6567724552220676,0.1765056648777579,37894,3878,10137.0,4880.0,8232.0,6827.0,3940.0,0.10233810101863092,0.2675093682377157,0.12878028183881354,0.2172375573969494,0.1801604475642582,0.10397424394363224,755.8,8.7,0.087,"(37.0260416, -7.8423509)",37.0260416,-7.8423509000000005
272,Portimão,24637,2473,3668,431.0,2003.0,9040.0,5906.0,1116.0,PPD/PSD,0.36692779153306004,55460,9413,36428,9619,0.16972592859718716,0.656833754056978,0.17344031734583484,46899,4668,10594.0,5385.0,10600.0,9268.0,6384.0,0.099533039083989,0.22588967781829036,0.11482121153969167,0.22601761231582762,0.1976161538625557,0.13612230537964562,787.3,10.5,0.105,"(37.13617, -8.5376926)",37.13617,-8.5376926
273,São Brás de Alportel,4683,293,665,75.0,376.0,1917.0,1148.0,209.0,PPD/PSD,0.40935297885970534,10615,1568,6744,2303,0.14771549693829486,0.6353273669335846,0.2169571361281206,9127,906,2611.0,1010.0,1672.0,1795.0,1133.0,0.09926591432014902,0.2860742850881998,0.11066067711186589,0.1831927248822176,0.19666922318395968,0.12413717541360797,782.7,5.5,0.055,"(37.152576, -7.889052299999999)",37.152576,-7.8890523
274,Silves,15985,1340,1926,272.0,2069.0,5680.0,3794.0,904.0,PPD/PSD,0.35533312480450424,36971,5312,23314,8345,0.14368018176408537,0.6306023640150388,0.22571745422087583,31997,4207,8524.0,3947.0,6896.0,5648.0,2775.0,0.1314810763509079,0.26639997499765605,0.12335531456074007,0.21552020501922056,0.17651654842641498,0.08672688064506047,769.3,7.7,0.077,"(37.1889976, -8.4412051)",37.1889976,-8.4412051
275,Tavira,11805,881,1604,192.0,841.0,4678.0,3104.0,505.0,PPD/PSD,0.39627276577721304,26038,3562,16086,6391,0.13680006144865198,0.6177893847453721,0.24544895921345725,22654,3195,6209.0,2589.0,4093.0,4050.0,2518.0,0.14103469585945086,0.27407963273594066,0.11428445307671935,0.18067449457049528,0.17877637503310673,0.1111503487242871,713.2,7.5,0.075,"(37.1335906, -7.643001899999999)",37.133590600000005,-7.6430019
276,Vila do Bispo,2203,166,274,34.0,201.0,761.0,659.0,108.0,PPD/PSD,0.3454380390376759,5254,641,3274,1340,0.12200228397411496,0.623144271031595,0.25504377617053675,4647,632,1329.0,593.0,916.0,806.0,371.0,0.136001721540779,0.2859909619109103,0.12760921024316763,0.1971164191951797,0.17344523348396815,0.07983645362599527,780.2,5.1,0.051,"(37.0829726, -8.9091832)",37.082972600000005,-8.9091832
277,Vila Real de Santo António,8248,806,812,96.0,1253.0,2806.0,2141.0,334.0,PPD/PSD,0.34020368574199805,19111,2996,12526,3589,0.1567683533043797,0.6554340432211815,0.1877976034744388,16182,1591,4574.0,2187.0,3505.0,2880.0,1445.0,0.09831912000988753,0.28265974539611916,0.13515016685205783,0.21659868990236064,0.17797552836484984,0.089296749474725,731.4,10,0.1,"(37.1937172, -7.4209255)",37.1937172,-7.4209255
278,Vila do Porto,1690,95,158,7.0,65.0,830.0,489.0,46.0,PPD/PSD,0.4911242603550296,5575,966,3910,699,0.17327354260089686,0.7013452914798206,0.1253811659192825,4589,476,1332.0,787.0,892.0,731.0,371.0,0.10372630202658531,0.29025931575506647,0.1714970581826106,0.1943778601002397,0.15929396382654173,0.0808455001089562,922.4016233766233,4.1,0.040999999999999995,"(36.9568037, -25.1412316)",36.9568037,-25.1412316
279,Lagoa [R.A.A.],4265,205,539,41.0,105.0,1958.0,1312.0,105.0,PPD/PSD,0.45908558030480656,14471,3007,9977,1487,0.2077949001451178,0.6894478612397208,0.10275723861516135,11413,1208,3527.0,2422.0,2180.0,1214.0,862.0,0.10584421273985806,0.30903355822307893,0.21221414176815911,0.19101025146762463,0.10636992902830106,0.07552790677297819,674.2016233766233,5.4,0.054000000000000006,"(37.7451046, -25.5720746)",37.745104600000005,-25.5720746
280,Nordeste,2297,80,185,23.0,31.0,1228.0,674.0,76.0,PPD/PSD,0.5346103613408794,4966,859,3237,871,0.1729762384212646,0.6518324607329843,0.17539267015706805,4061,424,1373.0,844.0,777.0,432.0,211.0,0.10440778133464663,0.3380940655011081,0.20783058360009848,0.19133218419108594,0.10637773947303619,0.05195764590002462,617.6016233766234,7.8,0.078,"(37.8322686, -25.145931)",37.8322686,-25.145931
281,Ponta Delgada,23403,1294,3238,241.0,813.0,11421.0,5619.0,777.0,PPD/PSD,0.4880143571337008,68821,12664,48451,7706,0.18401360049984744,0.7040147629357318,0.11197163656442075,56380,5343,12375.0,10332.0,11801.0,8606.0,7923.0,0.09476764810216388,0.2194927279177013,0.18325647392692443,0.20931181269953886,0.1526427811280596,0.14052855622561192,822.4016233766233,4.2,0.042,"(37.7428301, -25.6805868)",37.742830100000006,-25.6805868
282,Povoação,2518,87,202,29.0,43.0,1161.0,920.0,76.0,PPD/PSD,0.46108022239872914,6307,1125,4256,926,0.1783732360868876,0.6748057713651499,0.14682099254796258,5209,732,1689.0,1105.0,879.0,511.0,293.0,0.1405260126703782,0.3242464964484546,0.21213284699558457,0.16874640046074102,0.09809944327126127,0.056248800153580344,661.0016233766233,7,0.07,"(37.7486524, -25.2390903)",37.7486524,-25.2390903
283,Ribeira Grande,8655,630,1002,74.0,199.0,4077.0,2373.0,300.0,PPD/PSD,0.47105719237435006,32177,7545,22037,2596,0.23448425894272307,0.6848680734686267,0.08067874568791372,24623,3192,7146.0,5556.0,4366.0,2659.0,1704.0,0.12963489420460544,0.29021646428136294,0.2256426917922268,0.17731389351419405,0.10798846606831011,0.06920359013930065,689.0016233766233,5.1,0.051,"(37.8210369, -25.5148137)",37.8210369,-25.514813699999998
284,Vila Franca do Campo,3518,120,469,23.0,64.0,1719.0,1037.0,86.0,PPD/PSD,0.4886299033541785,11237,2179,7782,1277,0.19391296609415323,0.692533594375723,0.1136424312538934,9045,1352,2931.0,1890.0,1477.0,849.0,546.0,0.14947484798231067,0.3240464344941957,0.208955223880597,0.1632946379215036,0.09386401326699834,0.06036484245439469,620.6016233766234,5.4,0.054000000000000006,"(37.7157269, -25.4345063)",37.7157269,-25.4345063
285,Angra do Heroísmo,13861,646,2117,130.0,301.0,6631.0,3801.0,235.0,PPD/PSD,0.4783926123656302,35359,5859,24363,5138,0.16570038745439633,0.689018354591476,0.1453095392969258,29609,2810,8851.0,4842.0,5547.0,4022.0,3537.0,0.09490357661521835,0.29892937958053295,0.1635313587085008,0.1873416866493296,0.13583707656455807,0.11945692188186025,705.1016233766234,4.1,0.040999999999999995,"(38.6635375, -27.2293969)",38.6635375,-27.229396899999998
286,Vila da Praia da Vitória,7206,299,944,46.0,109.0,3644.0,2033.0,131.0,PPD/PSD,0.5056897030252567,21157,3486,14872,2800,0.16476816183768966,0.702935198752186,0.13234390509051377,17661,1879,5910.0,2847.0,3346.0,2383.0,1296.0,0.10639261649963196,0.33463563784610156,0.16120264990657382,0.18945699564011098,0.13493007190985787,0.0733820281977238,692.0016233766233,3.8,0.038,"(38.7339162, -27.0646976)",38.7339162,-27.064697600000002
287,Santa Cruz da Graciosa,1856,44,85,11.0,27.0,1030.0,629.0,30.0,PPD/PSD,0.5549568965517241,4406,635,2871,900,0.14412165229232865,0.6516114389468906,0.20426690876078074,3741,529,1357.0,583.0,631.0,373.0,268.0,0.1414060411654638,0.3627372360331462,0.1558406843090083,0.1686714782143812,0.09970596097300187,0.07163859930499866,622.9016233766233,5.9,0.059000000000000004,"(39.0862753, -28.0156811)",39.0862753,-28.0156811
288,Calheta [R.A.A.],1734,34,174,10.0,21.0,1121.0,339.0,35.0,PPD/PSD,0.6464821222606689,3726,555,2411,761,0.14895330112721417,0.6470746108427268,0.20424047235641438,3216,536,1177.0,478.0,570.0,266.0,189.0,0.16666666666666666,0.3659825870646766,0.1486318407960199,0.17723880597014927,0.08271144278606965,0.058768656716417914,613.7016233766233,2.4,0.024,"(38.60204969999999, -28.0193407)",38.6020497,-28.0193407
289,Velas,2330,61,499,20.0,31.0,1181.0,481.0,57.0,PPD/PSD,0.5068669527896996,5396,764,3700,933,0.14158636026686433,0.6856931060044478,0.1729058561897702,4620,497,1659.0,658.0,915.0,558.0,333.0,0.10757575757575757,0.35909090909090907,0.14242424242424243,0.19805194805194806,0.12077922077922078,0.07207792207792207,659.7016233766233,3.7,0.037000000000000005,"(38.6839843, -28.2131879)",38.6839843,-28.213187899999994
290,Lajes do Pico,1967,38,179,15.0,25.0,1060.0,623.0,27.0,PPD/PSD,0.5388917132689375,4715,619,3078,1018,0.1312831389183457,0.6528101802757158,0.2159066808059385,4088,409,1541.0,628.0,682.0,511.0,317.0,0.10004892367906067,0.3769569471624266,0.15362035225048923,0.1668297455968689,0.125,0.0775440313111546,610.4016233766233,3.4,0.034,"(38.39976770000001, -28.2519641)",38.399767700000005,-28.2519641
291,Madalena,2265,44,195,12.0,43.0,1390.0,541.0,40.0,PPD/PSD,0.6136865342163356,6039,883,4063,1093,0.14621626097035934,0.6727935088590826,0.18099023017055804,5170,435,1941.0,651.0,949.0,800.0,394.0,0.08413926499032882,0.37543520309477757,0.12591876208897484,0.18355899419729207,0.15473887814313347,0.07620889748549323,638.8016233766233,3,0.03,"(38.5298862, -28.5185092)",38.5298862,-28.5185092
292,São Roque do Pico,1288,29,126,14.0,36.0,686.0,371.0,26.0,PPD/PSD,0.532608695652174,3393,441,2318,634,0.129973474801061,0.6831712348953728,0.18685529030356618,2941,221,1077.0,422.0,529.0,435.0,257.0,0.07514450867052024,0.3662019721183271,0.143488609316559,0.17987079224753486,0.14790887453247195,0.08738524311458687,592.6016233766234,3.3,0.033,"(38.5160544, -28.3140488)",38.5160544,-28.314048800000002
293,Horta,5739,208,558,46.0,318.0,2993.0,1479.0,137.0,PPD/PSD,0.5215194284718592,15007,2394,10340,2274,0.15952555474112082,0.6890117944959019,0.15152928633304458,12591,914,3704.0,2009.0,2531.0,2005.0,1428.0,0.07259153363513621,0.2941783813835279,0.1595584147406878,0.20101659915812883,0.15924072750377252,0.11341434357874672,721.9016233766233,4.4,0.044000000000000004,"(38.5348447, -28.6299812)",38.53484470000001,-28.629981199999996
294,Lajes das Flores,559,21,55,10.0,14.0,298.0,145.0,16.0,PPD/PSD,0.5330948121645797,1518,211,1000,307,0.13899868247694336,0.6587615283267457,0.20223978919631094,1283,141,479.0,186.0,227.0,154.0,96.0,0.10989867498051442,0.37334372564302415,0.1449727201870616,0.17692907248636008,0.12003117692907249,0.07482462977396727,671.9016233766233,3,0.03,"(39.3782624, -31.1781975)",39.378262400000004,-31.178197499999996
295,Santa Cruz das Flores,846,30,197,2.0,36.0,310.0,256.0,15.0,PPD/PSD,0.3664302600472813,2288,317,1585,387,0.13854895104895104,0.6927447552447552,0.16914335664335664,1966,158,690.0,277.0,433.0,229.0,179.0,0.08036622583926754,0.35096642929806715,0.14089521871820956,0.2202441505595117,0.11648016276703968,0.09104781281790437,681.7016233766233,3.8,0.038,"(39.4582827, -31.1338071)",39.458282700000005,-31.1338071
296,Corvo,188,1,22,1.0,6.0,46.0,73.0,39.0,PS,0.3882978723404255,424,51,283,91,0.12028301886792453,0.6674528301886793,0.21462264150943397,369,42,135.0,64.0,57.0,47.0,24.0,0.11382113821138211,0.36585365853658536,0.17344173441734417,0.15447154471544716,0.12737127371273713,0.06504065040650407,645.8016233766233,2.7,0.027000000000000003,"(39.7023111, -31.1080244)",39.7023111,-31.1080244
297,Calheta [R.A.M.],6287,103,1081,61.0,62.0,4224.0,363.0,393.0,PPD/PSD,0.6718625735644982,11472,1729,7207,2536,0.15071478382147838,0.6282252440725244,0.2210599721059972,9806,1926,3369.0,1265.0,1363.0,1146.0,737.0,0.19641036100346726,0.34356516418519273,0.12900265143789516,0.13899653273506016,0.11686722414848053,0.07515806648990414,804.7,7.5,0.075,"(32.7379818, -17.180948)",32.7379818,-17.180948
298,Câmara de Lobos,16017,531,1960,219.0,605.0,9165.0,1731.0,1806.0,PPD/PSD,0.5722045326840233,35424,7387,24503,3535,0.20853093947606144,0.6917061878952123,0.09979110207768745,28221,4927,9039.0,4973.0,4838.0,3047.0,1397.0,0.17458630098153857,0.3202933985330073,0.17621629283157933,0.17143262109776408,0.10796924276248183,0.049502143793628856,763.9,11.5,0.115,"(32.6610892, -16.9860384)",32.6610892,-16.986038399999998
299,Funchal,57418,2841,9146,1210.0,3132.0,26177.0,9134.0,5778.0,PPD/PSD,0.4559023302797032,110990,16715,77515,16761,0.15059915307685376,0.6983962519145869,0.1510136048292639,95487,8827,24428.0,13207.0,17527.0,16322.0,15176.0,0.092441903086284,0.25582540031627343,0.13831202153172684,0.1835537821902458,0.170934263302858,0.15893262957261198,905.3,9.5,0.095,"(32.6669328, -16.9240554)",32.6669328,-16.924055399999997
300,Machico,10420,415,824,113.0,213.0,5077.0,2898.0,880.0,PPD/PSD,0.48723608445297506,21652,3438,15356,2858,0.15878440790689083,0.709218547940144,0.1319970441529651,18370,2508,6335.0,2820.0,3021.0,2245.0,1441.0,0.13652694610778443,0.34485574305933586,0.15351115949918345,0.16445291235710396,0.12221012520413718,0.0784431137724551,790.8,11.5,0.115,"(32.7318412, -16.791291)",32.7318412,-16.791291
301,Ponta do Sol,4567,142,577,59.0,62.0,2837.0,549.0,341.0,PPD/PSD,0.6211955331727611,8836,1647,5689,1501,0.18639655952919873,0.643843368039837,0.16987324581258487,7246,1249,2363.0,1123.0,1098.0,845.0,568.0,0.17237096329009108,0.32611095776980403,0.1549820590670715,0.1515318796577422,0.11661606403532984,0.07838807617996135,657.1,8.9,0.08900000000000001,"(32.6854883, -17.0864266)",32.6854883,-17.0864266
302,Porto Moniz,1856,19,124,15.0,20.0,1150.0,431.0,97.0,PPD/PSD,0.6196120689655172,2681,361,1687,634,0.13465124953375607,0.6292428198433421,0.23647892577396493,2380,610,842.0,331.0,263.0,208.0,126.0,0.25630252100840334,0.35378151260504204,0.13907563025210085,0.11050420168067226,0.08739495798319327,0.052941176470588235,713.0,7.7,0.077,"(32.8666844, -17.1706079)",32.8666844,-17.1706079
303,Ribeira Brava,6983,193,868,92.0,145.0,4357.0,683.0,645.0,PPD/PSD,0.6239438636689102,13266,2426,8800,2040,0.1828735112317202,0.6633499170812603,0.15377657168701944,11005,2191,3429.0,1626.0,1595.0,1328.0,836.0,0.19909132212630623,0.3115856428895956,0.14775102226260792,0.1449341208541572,0.1206724216265334,0.07596547024079964,655.6,8.2,0.08199999999999999,"(32.6739884, -17.0509906)",32.6739884,-17.050990600000002
304,Santa Cruz,20350,1071,3194,494.0,685.0,9533.0,3068.0,2305.0,PPD/PSD,0.46845208845208847,43048,8262,30524,4262,0.1919252926965248,0.7090689462925107,0.0990057610109645,34964,2837,7860.0,5431.0,7273.0,6963.0,4600.0,0.08114060176181215,0.2248026541585631,0.15533119780345497,0.2080139572131335,0.19914769477176525,0.13156389429127102,823.6,8.6,0.086,"(39.1340863, -9.3814444)",39.13408629999999,-9.3814444
305,Santana,4506,115,606,59.0,78.0,2720.0,471.0,457.0,PPD/PSD,0.6036395916555704,7637,1008,4847,1782,0.13198900091659027,0.6346733010344376,0.23333769804897211,6708,1512,2307.0,863.0,853.0,745.0,428.0,0.22540250447227192,0.34391771019677997,0.12865235539654143,0.12716159809183064,0.11106141920095408,0.06380441264162194,686.4,9.1,0.091,"(32.8018761, -16.879792)",32.8018761,-16.879792000000002
306,São Vicente,3138,68,413,28.0,46.0,1811.0,538.0,234.0,PPD/PSD,0.577119184193754,5661,798,3542,1322,0.14096449390567037,0.6256845080374492,0.23352764529235118,4921,1140,1646.0,696.0,589.0,541.0,309.0,0.23166023166023167,0.33448486080065026,0.1414346677504572,0.11969111969111969,0.10993700467384677,0.06279211542369437,678.1,8.2,0.08199999999999999,"(32.8040637, -17.0470138)",32.8040637,-17.047013800000002
307,Porto Santo,2765,69,308,35.0,48.0,1598.0,535.0,172.0,PPD/PSD,0.5779385171790236,5436,842,3959,635,0.15489330389992642,0.7282928623988226,0.11681383370125092,4665,399,1240.0,698.0,975.0,910.0,443.0,0.08553054662379421,0.2658092175777063,0.14962486602357986,0.2090032154340836,0.19506966773847803,0.09496248660235798,897.6,9.3,0.09300000000000001,"(33.0759749, -16.3346061)",33.0759749,-16.3346061
