,Municipality,Total,BE,NC,PAN,PCP-PEV,PPD/PSD.CDS-PP,PS,Others,Winning_Party,Winning_Party_Fraction_Votes,Total_Number_People_x,Total_0-14,Total_15-65,Total_65>,Fraction_0-14,Fraction_15-65,Fraction_65>,Total_Number_People_y,Without_Education,Basic_First_Cycle,Basic_Second_Cycle,Basic_Third_Cycle,Secondary,Superior,Fraction_Without_Education,Fraction_Basic_First_Cycle,Fraction_Basic_Second_Cycle,Fraction_Basic_Third_Cycle,Fraction_Secondary,Fraction_Superior,Total_Average_income,Unemployment_%Rate,Unemployment_Rate,Coordinates,x,y
212,Barrancos,722,53,2,2,161,165,291,48,PS,0.40304709141274236,1728,231,1111,387,0.13368055555555555,0.6429398148148148,0.22395833333333334,1588,241,437.0,242.0,288.0,286.0,94.0,0.1517632241813602,0.2751889168765743,0.15239294710327456,0.181360201511335,0.1801007556675063,0.05919395465994962,645.7,13.8,0.138,"(38.1328809, -6.977312599999999)",38.1328809,-6.9773125999999985
213,Beja,17217,1623,44,158,4168,3914,6532,778,PS,0.37939246093976886,34372,5222,21704,7446,0.15192598626789247,0.6314441987664378,0.21662981496566974,30480,3598,7010.0,3316.0,6309.0,5347.0,4900.0,0.11804461942257218,0.22998687664041995,0.10879265091863517,0.20698818897637794,0.1754265091863517,0.16076115485564305,824,8.2,0.08199999999999999,"(38.0153039, -7.8627308)",38.0153039,-7.8627308000000005
214,Castro Verde,3574,414,5,32,1054,628,1260,181,PS,0.35254616675993283,7184,900,4627,1658,0.1252783964365256,0.6440701559020044,0.23079064587973275,6320,926,1904.0,729.0,1200.0,934.0,627.0,0.14651898734177216,0.3012658227848101,0.11534810126582279,0.189873417721519,0.1477848101265823,0.09920886075949367,1013.3,6,0.06,"(37.6991315, -8.085826299999999)",37.6991315,-8.085826299999999
215,Cuba,2293,109,6,13,762,382,906,115,PS,0.3951155691234191,4788,674,2991,1124,0.14076858813700918,0.62468671679198,0.23475355054302421,4241,647,1254.0,487.0,805.0,669.0,379.0,0.1525583588776232,0.29568497995755716,0.11483140768686631,0.18981372317849562,0.15774581466635226,0.0893657156331054,730.1,8,0.08,"(38.156574, -7.8939317)",38.156574,-7.8939316999999996
216,Ferreira do Alentejo,4000,330,6,33,978,718,1698,237,PS,0.4245,8028,964,5051,2014,0.12007972097658197,0.6291728948679621,0.2508719481813652,7243,1407,2231.0,899.0,1289.0,895.0,522.0,0.19425652353996964,0.3080215380367251,0.12411983984536794,0.1779649316581527,0.12356758249344195,0.07206958442634268,711.3,9.2,0.092,"(38.05938, -8.1140689)",38.05938,-8.1140689
217,Mértola,3820,257,12,30,1175,626,1499,221,PS,0.3924083769633508,6608,619,3672,2317,0.09367433414043584,0.5556900726392252,0.350635593220339,6609,1524,2235.0,826.0,967.0,720.0,337.0,0.23059464366772583,0.33817521561507036,0.12498108639733696,0.14631563020124072,0.10894235133908307,0.05099107277954305,667.9,10.3,0.10300000000000001,"(37.6415148, -7.6606665)",37.641514799999996,-7.6606665
218,Moura,6028,399,9,24,1548,1315,2401,332,PS,0.39830789648307896,14333,2219,8929,3185,0.15481755389660223,0.6229679759994419,0.2222144701039559,12765,2449,3690.0,1714.0,2352.0,1651.0,909.0,0.19185272228750488,0.2890716803760282,0.13427340383862124,0.18425381903642774,0.12933803368585978,0.07121034077555817,741.9,15.4,0.154,"(38.1314891, -7.3084571)",38.1314891,-7.3084571
219,Ourique,2740,147,9,23,418,884,1141,118,PS,0.41642335766423355,4969,493,2939,1538,0.09921513382974441,0.59146709599517,0.3095190179110485,4839,1106,1474.0,520.0,839.0,635.0,265.0,0.22855961975614797,0.30460839016325686,0.10746021905352346,0.17338293035751187,0.131225459805745,0.05476338086381484,630.6,8.6,0.086,"(37.6521402, -8.224390399999999)",37.6521402,-8.2243904
220,Serpa,7258,461,12,53,2649,1368,2371,344,PCP-PEV,0.3649765775695784,15097,1748,9565,3785,0.11578459296548983,0.6335695833609326,0.25071206199907264,13670,2791,3877.0,1779.0,2467.0,1737.0,1019.0,0.2041697147037308,0.28361375274323336,0.13013899049012437,0.18046817849305047,0.1270665691294806,0.0745427944403804,689,10,0.1,"(37.94434469999999, -7.597874299999999)",37.9443447,-7.5978743
221,Vidigueira,2729,199,7,19,750,482,1141,131,PS,0.41810186881641626,5688,841,3510,1338,0.1478551336146273,0.6170886075949367,0.23523206751054854,5114,877,1518.0,628.0,918.0,766.0,407.0,0.17149002737583105,0.29683222526398123,0.1228001564333203,0.17950723504106375,0.1497849041845913,0.07958545170121235,728.9,10.8,0.10800000000000001,"(38.2118842, -7.8005203)",38.2118842,-7.8005203
222,Almeirim,10310,1065,39,121,1164,2948,4376,597,PS,0.4244422890397672,23169,3383,14350,5437,0.14601407052527082,0.6193620786395615,0.23466701195563036,19837,2907,5841.0,2523.0,3493.0,2997.0,2076.0,0.1465443363411806,0.2944497655895549,0.12718657054998236,0.1760850935121238,0.1510813126984927,0.10465292130866563,751.6,7.6,0.076,"(39.2075584, -8.625918799999999)",39.207558399999996,-8.6259188
223,Alpiarça,3749,361,14,35,1227,661,1243,208,PS,0.331555081355028,7340,1022,4386,1932,0.13923705722070845,0.5975476839237057,0.26321525885558583,6558,1004,2168.0,687.0,1178.0,899.0,622.0,0.1530954559316865,0.33058859408356206,0.10475754803293687,0.1796279353461421,0.1370844769746874,0.09484598963098506,741.6,8.2,0.08199999999999999,"(39.2591889, -8.5820055)",39.2591889,-8.5820055
224,Azambuja,9935,1404,20,133,1611,2407,3706,654,PS,0.37302466029189735,22262,3004,14598,4660,0.1349384601563202,0.6557362321444614,0.2093253076992184,18608,2301,5493.0,2420.0,3740.0,3085.0,1569.0,0.12365649183147033,0.2951956147893379,0.13005159071367153,0.20098882201203783,0.16578890799656062,0.08431857265692175,911.3,4.6,0.046,"(39.0688462, -8.868323499999999)",39.0688462,-8.8683235
225,Benavente,11831,1551,42,177,2059,3527,3684,791,PS,0.3113853435888767,29878,5093,19693,5092,0.17045987013856348,0.6591137291652721,0.1704264006961644,23873,2341,5887.0,3439.0,5186.0,4513.0,2507.0,0.09806057051899636,0.24659657353495582,0.14405395216353203,0.2172328572026976,0.18904201399070078,0.10501403258911741,847.1,8.4,0.084,"(38.9817395, -8.8095549)",38.9817395,-8.8095549
226,Cartaxo,11684,1612,43,196,1346,3166,4626,695,PS,0.39592605272167064,24137,3336,15513,5289,0.1382110452831752,0.6427062186684344,0.21912416621783984,20865,2083,5793.0,2692.0,4310.0,3669.0,2318.0,0.09983225497244189,0.27764198418404024,0.12901988976755333,0.2065660196501318,0.17584471603163193,0.11109513539420081,796,5.6,0.055999999999999994,"(39.1618427, -8.7886431)",39.1618427,-8.7886431
227,Chamusca,4733,427,16,47,870,1189,1903,281,PS,0.4020705683498838,9695,1101,5799,2795,0.11356369262506447,0.5981433728726148,0.2882929345023208,8943,1565,3138.0,1197.0,1513.0,973.0,557.0,0.17499720451749973,0.3508889634350889,0.13384770211338476,0.16918260091691825,0.10880017891088002,0.06228335010622833,755.8,5.7,0.057,"(39.3107092, -8.352656)",39.3107092,-8.352656
228,Coruche,9600,854,40,72,2022,2459,3695,458,PS,0.3848958333333333,18725,2128,10992,5606,0.11364485981308411,0.587022696929239,0.29938584779706273,17556,3667,5921.0,1854.0,2715.0,2185.0,1214.0,0.20887445887445888,0.33726361357940304,0.10560492139439508,0.154647983595352,0.12445887445887446,0.06915014809751652,820.1,7.8,0.078,"(38.9603055, -8.5248217)",38.9603055,-8.524821699999999
229,Golegã,2865,325,17,36,466,800,1074,147,PS,0.374869109947644,5615,652,3489,1475,0.11611754229741764,0.6213713268032057,0.26268922528940336,4730,615,1424.0,605.0,910.0,724.0,452.0,0.13002114164904863,0.3010570824524313,0.12790697674418605,0.19238900634249473,0.15306553911205073,0.09556025369978859,701.2,5.5,0.055,"(39.4047966, -8.4880572)",39.404796600000005,-8.488057199999998
230,Rio Maior,9984,937,45,135,526,4986,2859,496,PPD/PSD.CDS-PP,0.49939903846153844,20788,2885,13315,4588,0.13878198960939003,0.6405137579372715,0.22070425245333847,17993,2253,5309.0,2412.0,3474.0,2942.0,1603.0,0.12521536152948368,0.29505918968487743,0.1340521313844273,0.19307508475518256,0.1635080309009059,0.08909020174512311,766,4.9,0.049,"(39.3393698, -8.935573699999999)",39.3393698,-8.935573699999999
231,Salvaterra de Magos,9036,1279,38,165,1130,2558,3286,580,PS,0.36365648517042937,21859,2931,13867,5062,0.13408664623267305,0.6343840065876756,0.23157509492657485,18900,3248,5348.0,2542.0,3522.0,2881.0,1359.0,0.17185185185185184,0.28296296296296297,0.1344973544973545,0.18634920634920635,0.15243386243386242,0.0719047619047619,738,8.5,0.085,"(39.0272019, -8.794182)",39.027201899999994,-8.794182000000001
232,Santarém,29983,3102,111,346,2717,11100,11023,1584,PPD/PSD.CDS-PP,0.3702097855451422,59047,8161,36713,14174,0.13821193286703812,0.6217589377953155,0.24004606499906853,53309,5821,14305.0,5809.0,10165.0,9172.0,8037.0,0.10919356956611453,0.2683411806636778,0.10896846686300625,0.19068074809131666,0.17205349940910541,0.15076253540677934,817.4,6.5,0.065,"(39.2848804, -8.704075)",39.2848804,-8.704075
233,Alter do Chão,1698,111,8,10,240,519,742,68,PS,0.4369846878680801,3346,359,1985,1003,0.1072922893006575,0.5932456664674238,0.2997609085475194,3178,640,1043.0,359.0,496.0,408.0,232.0,0.2013845185651353,0.32819383259911894,0.11296412838263059,0.15607300188797987,0.12838263058527374,0.07300188797986155,710.1,9.5,0.095,"(39.2009423, -7.6603032)",39.200942299999994,-7.6603032
234,Arronches,1643,122,2,7,133,579,733,67,PS,0.44613511868533173,3015,236,1822,957,0.07827529021558872,0.6043117744610282,0.3174129353233831,2833,644,891.0,321.0,441.0,343.0,193.0,0.22732086127779738,0.3145075891281327,0.11330744793505118,0.15566537239675257,0.12107306741969644,0.06812566184256971,696.6,7.7,0.077,"(39.1218363, -7.2845731)",39.1218363,-7.2845731
235,Avis,2393,158,4,11,992,405,735,88,PCP-PEV,0.41454241537818637,4414,431,2699,1284,0.09764386044404169,0.6114635251472588,0.29089261440869957,4052,847,1305.0,493.0,646.0,502.0,259.0,0.20903257650542942,0.32206317867719647,0.12166831194471865,0.1594274432379072,0.12388943731490622,0.06391905231984206,684.7,8.6,0.086,"(39.05406869999999, -7.891114)",39.0540687,-7.891114
236,Campo Maior,4301,473,4,35,761,740,2148,140,PS,0.499418739827947,8247,1249,5266,1732,0.1514490117618528,0.6385352249302777,0.21001576330786953,7140,1154,1926.0,850.0,1408.0,1189.0,613.0,0.161624649859944,0.26974789915966385,0.11904761904761904,0.19719887955182072,0.1665266106442577,0.08585434173669468,1023.3,9.3,0.09300000000000001,"(39.0134528, -7.070006299999999)",39.013452799999996,-7.070006299999999
237,Castelo de Vide,1808,204,3,22,109,575,809,86,PS,0.44745575221238937,3150,297,1902,952,0.09428571428571429,0.6038095238095238,0.3022222222222222,3063,578,910.0,294.0,586.0,408.0,287.0,0.18870388507998695,0.29709435194253997,0.09598432908912831,0.19131570355860267,0.13320274240940255,0.09369898792033954,672.8,7.5,0.075,"(39.4142343, -7.453963499999999)",39.4142343,-7.4539634999999995
238,Crato,1939,142,7,10,224,572,916,68,PS,0.4724084579680248,3415,312,1958,1146,0.09136163982430454,0.5733528550512446,0.3355783308931186,3357,703,1214.0,377.0,540.0,330.0,193.0,0.20941316651772415,0.36163240988978257,0.11230265117664581,0.16085790884718498,0.09830205540661305,0.05749180816204945,640.5,9.7,0.09699999999999999,"(39.28767440000001, -7.6456553)",39.2876744,-7.6456553
239,Elvas,9338,1045,37,83,673,2728,4331,441,PS,0.4638038123795245,21737,2972,13809,4956,0.13672539908911074,0.6352762570731931,0.2279983438376961,19507,2652,5155.0,2472.0,3978.0,3358.0,1892.0,0.1359511970062029,0.2642641103193725,0.12672374019582713,0.20392679550930434,0.1721433331624545,0.09699082380683857,719.5,12.3,0.12300000000000001,"(38.8802788, -7.1636637)",38.88027879999999,-7.1636637
240,Fronteira,1783,157,2,7,191,551,814,61,PS,0.45653393157599553,3121,372,1907,843,0.11919256648510093,0.6110221082986222,0.2701057353412368,2972,590,848.0,395.0,518.0,386.0,235.0,0.19851951547779273,0.2853297442799462,0.132907133243607,0.17429340511440108,0.12987886944818305,0.07907133243606998,693.6,9.6,0.096,"(39.05599730000001, -7.647754000000001)",39.0559973,-7.647753999999999
241,Gavião,2344,203,8,17,229,512,1273,102,PS,0.5430887372013652,3694,295,2033,1366,0.07985923118570655,0.5503519220357336,0.36978884677855983,3774,814,1448.0,438.0,607.0,322.0,145.0,0.21568627450980393,0.3836777954425013,0.11605723370429252,0.16083730789613143,0.08532061473237944,0.03842077371489136,665.5,9.7,0.09699999999999999,"(39.46528, -7.935946899999999)",39.46528,-7.935946899999999
242,Marvão,1652,143,2,14,64,632,723,74,PS,0.43765133171912834,3268,324,1886,1058,0.09914320685434516,0.5771113831089352,0.3237454100367197,3179,667,1019.0,404.0,512.0,348.0,229.0,0.20981440704624096,0.3205410506448569,0.12708398867568418,0.16105693614344133,0.10946838628499528,0.07203523120478138,629.8,6.1,0.061,"(39.3939447, -7.376536299999999)",39.393944700000006,-7.3765363
243,Monforte,1619,123,5,5,259,409,761,57,PS,0.47004323656578134,3134,448,1889,797,0.1429483088704531,0.6027440970006381,0.25430759412890874,2840,678,899.0,310.0,424.0,350.0,179.0,0.23873239436619717,0.3165492957746479,0.10915492957746478,0.14929577464788732,0.12323943661971831,0.0630281690140845,760.6,11,0.11,"(39.053627, -7.439591099999999)",39.053627,-7.4395910999999995
244,Nisa,3737,269,11,34,462,1131,1661,169,PS,0.44447417714744447,6737,625,3720,2393,0.09277126317351937,0.5521745584087873,0.355202612438771,6745,1419,2356.0,668.0,1057.0,779.0,466.0,0.21037805782060787,0.3492957746478873,0.09903632320237213,0.15670867309117864,0.11549295774647887,0.06908821349147516,644.4,7.1,0.071,"(39.5179524, -7.648376700000001)",39.5179524,-7.648376700000001
245,Ponte de Sor,7919,809,21,59,1541,1768,3318,403,PS,0.41899229700719787,15818,1895,9839,4084,0.11980022758882286,0.6220128966999621,0.25818687571121507,14609,2696,4520.0,1873.0,2386.0,2045.0,1089.0,0.18454377438565267,0.3093983161065097,0.12820863851050723,0.16332397836949825,0.13998220275172837,0.07454308987610377,728.2,9.4,0.094,"(39.2576559, -8.011396099999999)",39.2576559,-8.011396099999999
246,Portalegre,12229,1250,28,135,831,4368,5171,446,PS,0.42284733011693515,23350,2984,14504,5862,0.12779443254817988,0.6211563169164882,0.2510492505353319,21680,2767,5454.0,2287.0,4164.0,3452.0,3556.0,0.12762915129151292,0.25156826568265683,0.1054889298892989,0.19206642066420665,0.15922509225092252,0.1640221402214022,760.1,7.1,0.071,"(39.2967086, -7.4284755)",39.2967086,-7.4284755
247,Sousel,2575,218,2,15,475,814,902,149,PS,0.3502912621359223,4718,523,2761,1435,0.11085205595591352,0.5852055955913523,0.30415430267062316,4432,895,1381.0,502.0,809.0,540.0,305.0,0.2019404332129964,0.3115974729241877,0.11326714801444043,0.1825361010830325,0.12184115523465704,0.06881768953068593,648.5,7.2,0.07200000000000001,"(38.9535932, -7.6764218)",38.9535932,-7.676421799999999
248,Alandroal,3059,220,4,8,794,507,1383,143,PS,0.45210853220006536,5404,571,3220,1614,0.10566247224278312,0.5958549222797928,0.29866765358993336,5178,1050,1841.0,702.0,788.0,539.0,258.0,0.20278099652375434,0.3555426805716493,0.13557358053302435,0.15218230977211278,0.1040942448821939,0.04982618771726535,690.2,8.6,0.086,"(38.7021331, -7.4036488)",38.7021331,-7.4036488
249,Arraiolos,3910,286,12,42,1372,705,1331,162,PCP-PEV,0.35089514066496164,7155,828,4411,1916,0.11572327044025157,0.6164919636617749,0.26778476589797345,6451,1106,1862.0,812.0,1222.0,962.0,487.0,0.17144628739730275,0.28863742055495273,0.12587195783599442,0.18942799565958765,0.14912416679584561,0.07549217175631685,742.7,7.6,0.076,"(38.723479, -7.9863851)",38.723479,-7.9863851
250,Borba,3761,401,10,32,513,880,1784,141,PS,0.47434193033767613,7078,811,4360,1907,0.1145803899406612,0.6159932184232834,0.26942639163605536,6483,1243,1899.0,848.0,1057.0,978.0,458.0,0.1917322227363875,0.2929199444701527,0.1308036402899892,0.1630418016350455,0.15085608514576584,0.07064630572265926,749.7,8.6,0.086,"(38.8068177, -7.458405000000001)",38.8068177,-7.458405
251,Estremoz,6799,615,26,51,911,2201,2728,267,PS,0.4012354758052655,13404,1451,8087,3867,0.10825126827812594,0.6033273649656818,0.28849597135183525,12652,2244,3551.0,1341.0,2279.0,2075.0,1162.0,0.17736326272526082,0.28066708820739805,0.10599114764464117,0.18012962377489725,0.16400569079987354,0.09184318684792918,718.8,8.7,0.087,"(38.8424149, -7.5888963)",38.842414899999994,-7.5888963
252,Évora,27921,2883,77,323,5385,7832,10350,1071,PS,0.37068872891372084,53963,7521,34801,11642,0.13937327428052554,0.6449048422066972,0.21574041472861036,48448,4684,10870.0,5281.0,9072.0,9586.0,8955.0,0.09668097754293263,0.22436426684280053,0.1090034676354029,0.18725231175693527,0.19786162483487452,0.18483735138705415,861.7,8.2,0.08199999999999999,"(38.571431, -7.913501999999999)",38.571431,-7.913502
253,Montemor-o-Novo,9003,665,35,62,3145,1855,2853,388,PCP-PEV,0.34932800177718537,16443,1817,9829,4798,0.11050294958340935,0.5977619655780575,0.2917959009913033,15342,2901,4723.0,1700.0,2476.0,2197.0,1345.0,0.18908877590926867,0.3078477382349107,0.11080693521053318,0.16138704210663538,0.14320166862208317,0.0876678399165689,749.3,6.3,0.063,"(38.64708, -8.2178641)",38.647079999999995,-8.2178641
254,Mora,2583,125,5,18,1023,535,786,91,PCP-PEV,0.39605110336817656,4534,448,2651,1436,0.09880899867666519,0.5846934274371416,0.3167181296868108,4474,960,1579.0,454.0,729.0,472.0,280.0,0.21457308895842647,0.3529280286097452,0.10147518998658918,0.1629414394278051,0.10549843540455968,0.06258381761287439,678.6,7.2,0.07200000000000001,"(38.9447445, -8.1653387)",38.9447445,-8.1653387
255,Mourão,1271,79,2,2,137,357,646,48,PS,0.5082612116443745,2553,363,1621,570,0.14218566392479437,0.6349392871132001,0.22326674500587543,2251,434,705.0,320.0,400.0,292.0,100.0,0.1928031985784096,0.3131941359395824,0.14215904042647712,0.1776988005330964,0.12972012438916036,0.0444247001332741,674.5,14.9,0.149,"(38.3637216, -7.286867999999999)",38.3637216,-7.286867999999999
256,Portel,3252,195,3,11,1028,360,1548,107,PS,0.47601476014760147,6152,752,3709,1692,0.1222366710013004,0.6028933680104032,0.27503250975292587,5627,1080,1926.0,770.0,872.0,713.0,266.0,0.19193175759729875,0.3422783010485161,0.13684023458325928,0.15496712280078195,0.12671050293229075,0.04727208103785321,737.1,8.3,0.083,"(38.2773641, -7.654811)",38.2773641,-7.6548110000000005
257,Redondo,3199,301,8,35,607,748,1359,141,PS,0.4248202563301032,6693,864,4182,1648,0.12909009412819364,0.6248319139399372,0.246227401763036,6130,1078,1938.0,877.0,1045.0,793.0,399.0,0.17585644371941273,0.3161500815660685,0.1430668841761827,0.17047308319738988,0.12936378466557913,0.06508972267536704,702.3,8.2,0.08199999999999999,"(38.6490041, -7.543651400000001)",38.649004100000006,-7.543651400000001
258,Reguengos de Monsaraz,4911,394,8,38,674,1190,2395,212,PS,0.4876807167582977,10422,1403,6500,2519,0.1346190750335828,0.623680675494147,0.2417002494722702,9286,1622,2726.0,1185.0,1508.0,1421.0,824.0,0.17467154856773637,0.2935601981477493,0.12761145810898125,0.16239500323066983,0.15302606073659272,0.08873573120827051,719.9,10.1,0.10099999999999999,"(38.4252756, -7.53437)",38.4252756,-7.53437
259,Vendas Novas,5714,492,16,66,1440,1435,1998,267,PS,0.3496674833741687,11602,1506,6948,3148,0.1298052059989657,0.5988622651267023,0.271332528874332,10175,1489,3036.0,1207.0,1934.0,1602.0,907.0,0.14633906633906635,0.2983783783783784,0.11862407862407863,0.19007371007371007,0.15744471744471744,0.08914004914004914,829.4,5.7,0.057,"(38.6540819, -8.550128299999999)",38.654081899999994,-8.5501283
260,Viana do Alentejo,2711,241,9,17,808,503,1014,119,PS,0.37403172261158246,5365,713,3410,1242,0.13289841565703633,0.6356011183597391,0.2315004659832246,4920,933,1360.0,671.0,894.0,723.0,339.0,0.18963414634146342,0.2764227642276423,0.1363821138211382,0.18170731707317073,0.1469512195121951,0.06890243902439025,690.6,7.6,0.076,"(38.3341493, -8.0038406)",38.33414929999999,-8.0038406
261,Vila Viçosa,4023,415,1,18,730,1167,1530,162,PS,0.38031319910514544,8039,965,5237,1837,0.12003980594601318,0.6514491852220425,0.22851100883194428,7258,1082,2119.0,996.0,1234.0,1216.0,611.0,0.14907688068338384,0.2919537062551667,0.13722788647010195,0.1700192890603472,0.16753926701570682,0.08418297051529347,808.7,7.3,0.073,"(38.7663221, -7.362459800000001)",38.766322100000004,-7.3624598
262,Albufeira,14311,2064,91,415,1069,5242,4400,1030,PPD/PSD.CDS-PP,0.3662916637551534,40232,6682,27190,6361,0.16608669715649235,0.675830184927421,0.15810797375223704,34328,3083,7184.0,4315.0,7958.0,7842.0,3946.0,0.08981006758331392,0.2092752272197623,0.12569913773013283,0.23182241901654627,0.2284432533209042,0.11494989512934048,770,9,0.09,"(37.0890719, -8.2478796)",37.0890719,-8.247879600000001
263,Alcoutim,1509,79,8,10,108,579,670,55,PS,0.4440026507620941,2513,171,1208,1135,0.06804615996816554,0.480700358137684,0.45165141265419817,2687,760,958.0,305.0,295.0,248.0,121.0,0.2828433196873837,0.3565314477112021,0.11350949013770004,0.10978786751023446,0.09229624116114626,0.04503163379233346,730.7,5.3,0.053,"(37.4699785, -7.473077600000001)",37.469978499999996,-7.4730776
264,Aljezur,2173,255,11,38,270,538,852,209,PS,0.3920846755637368,5622,728,3168,1727,0.1294912842404838,0.5635005336179295,0.3071860547847741,5216,980,1274.0,510.0,950.0,1019.0,483.0,0.18788343558282208,0.24424846625766872,0.0977760736196319,0.1821319018404908,0.19536042944785276,0.09259969325153375,664,6.9,0.069,"(37.3166126, -8.803728999999999)",37.3166126,-8.803728999999999
265,Castro Marim,3016,407,15,33,230,919,1250,162,PS,0.41445623342175064,6472,728,3947,1798,0.11248454882571075,0.609857849196539,0.2778121137206428,5909,971,1778.0,804.0,1061.0,844.0,451.0,0.16432560500930785,0.3008969368759519,0.13606363174818073,0.17955660856320865,0.14283296666102555,0.07632425114232527,684.6,8.1,0.081,"(37.2179422, -7.4423339)",37.2179422,-7.4423339
266,Faro,29628,4149,166,630,2724,9671,10435,1853,PS,0.3522006210341569,61117,9277,39430,12410,0.15179082742935682,0.6451560122388206,0.20305316033182258,55160,4508,11908.0,5258.0,11008.0,11544.0,10934.0,0.0817258883248731,0.21588107324147934,0.09532269760696156,0.19956490210297317,0.20928208846990573,0.1982233502538071,863.3,7.4,0.07400000000000001,"(37.0193548, -7.9304397)",37.019354799999995,-7.9304397
267,Lagoa,9468,1576,82,200,900,2979,3058,673,PS,0.3229826784959865,22755,3407,14852,4497,0.14972533509118874,0.6526917161063502,0.1976268951878708,19377,1864,4813.0,2452.0,4559.0,3744.0,1945.0,0.09619652164937813,0.24838726325024513,0.12654177633276564,0.2352789389482376,0.19321876451463074,0.10037673530474274,809.9,9.1,0.091,"(37.1356176, -8.4514359)",37.1356176,-8.4514359
268,Lagos,11635,1945,94,259,1212,3128,4205,792,PS,0.3614095401804899,30746,4748,19802,6197,0.15442659207701814,0.6440512587003188,0.20155467377870293,26179,2769,5709.0,3009.0,5768.0,5706.0,3218.0,0.10577180182589098,0.21807555674395507,0.11493945528859009,0.22032927155353527,0.21796096107567134,0.12292295351235723,738.5,7.4,0.07400000000000001,"(37.1027881, -8.6730275)",37.1027881,-8.6730275
269,Loulé,26437,3293,172,552,1588,10854,8379,1599,PPD/PSD.CDS-PP,0.4105609562355789,69342,10543,44812,13987,0.15204349456317962,0.6462461423091345,0.20171036312768595,60330,6866,15520.0,6823.0,12642.0,11790.0,6689.0,0.11380739267362838,0.25725178186640146,0.11309464611304491,0.20954748881153654,0.19542516161113874,0.11087352892424995,798.1,7.3,0.073,"(37.1379187, -8.020216)",37.1379187,-8.020216
270,Monchique,3062,377,22,30,271,942,1220,200,PS,0.3984323971260614,5514,497,3143,1875,0.0901342038447588,0.5700036271309394,0.3400435255712731,5446,1088,1825.0,517.0,829.0,821.0,366.0,0.19977965479250825,0.3351083363936834,0.09493206022769005,0.15222181417554168,0.15075284612559678,0.0672052882849798,640,9.1,0.091,"(37.3188654, -8.556217199999999)",37.3188654,-8.556217199999999
271,Olhão,17560,2895,124,403,1698,5206,5925,1309,PS,0.3374145785876993,45214,7293,29309,8613,0.16129959746981024,0.6482284248241695,0.1904940947494139,37894,3878,10137.0,4880.0,8232.0,6827.0,3940.0,0.10233810101863092,0.2675093682377157,0.12878028183881354,0.2172375573969494,0.1801604475642582,0.10397424394363224,719.9,7.3,0.073,"(37.0260416, -7.8423509)",37.0260416,-7.8423509000000005
272,Portimão,23338,3933,274,478,1962,7286,7788,1617,PS,0.33370468763390176,55334,9254,35592,10489,0.16723894892832616,0.6432211660100481,0.1895579571330466,46899,4668,10594.0,5385.0,10600.0,9268.0,6384.0,0.099533039083989,0.22588967781829036,0.11482121153969167,0.22601761231582762,0.1976161538625557,0.13612230537964562,790.1,10.5,0.105,"(37.13617, -8.5376926)",37.13617,-8.5376926
273,São Brás de Alportel,4567,653,39,108,333,1592,1575,267,PPD/PSD.CDS-PP,0.3485876943288811,10553,1516,6758,2279,0.14365583246470198,0.6403866199185065,0.21595754761679142,9127,906,2611.0,1010.0,1672.0,1795.0,1133.0,0.09926591432014902,0.2860742850881998,0.11066067711186589,0.1831927248822176,0.19666922318395968,0.12413717541360797,730.8,6,0.06,"(37.152576, -7.889052299999999)",37.152576,-7.8890523
274,Silves,15218,2137,99,276,2124,4479,4940,1163,PS,0.3246155868050992,36555,5143,22933,8479,0.14069210778279306,0.6273560388455751,0.2319518533716318,31997,4207,8524.0,3947.0,6896.0,5648.0,2775.0,0.1314810763509079,0.26639997499765605,0.12335531456074007,0.21552020501922056,0.17651654842641498,0.08672688064506047,739.8,6.3,0.063,"(37.1889976, -8.4412051)",37.1889976,-8.4412051
275,Tavira,11176,1649,94,177,762,3756,4052,686,PS,0.3625626342161775,25463,3379,15530,6555,0.13270235243294193,0.6099045674115383,0.2574323528256686,22654,3195,6209.0,2589.0,4093.0,4050.0,2518.0,0.14103469585945086,0.27407963273594066,0.11428445307671935,0.18067449457049528,0.17877637503310673,0.1111503487242871,701.5,5.9,0.059000000000000004,"(37.1335906, -7.643001899999999)",37.133590600000005,-7.6430019
276,Vila do Bispo,2047,276,9,51,187,540,855,129,PS,0.4176844162188569,5204,639,3206,1360,0.12279016141429669,0.616064565718678,0.26133743274404303,4647,632,1329.0,593.0,916.0,806.0,371.0,0.136001721540779,0.2859909619109103,0.12760921024316763,0.1971164191951797,0.17344523348396815,0.07983645362599527,747.6,5.6,0.055999999999999994,"(37.0829726, -8.9091832)",37.082972600000005,-8.9091832
277,Vila Real de Santo António,7974,1234,37,123,1101,2239,2818,422,PS,0.35339854527213443,19065,2898,12265,3903,0.15200629425649095,0.6433254655127196,0.204720692368214,16182,1591,4574.0,2187.0,3505.0,2880.0,1445.0,0.09831912000988753,0.28265974539611916,0.13515016685205783,0.21659868990236064,0.17797552836484984,0.089296749474725,720.7,9.3,0.09300000000000001,"(37.1937172, -7.4209255)",37.1937172,-7.4209255
